asin,url,image_url,category
B0CMPMY9ZZ,https://www.amazon.com/Apple-iPhone-15-128GB-Black/dp/B0CMPMY9ZZ,https://m.media-amazon.com/images/I/51PtFHUPjBL.jpg,Smartphone
B0BN72FYFG,https://www.amazon.com/Apple-iPhone-14-128GB-Midnight/dp/B0BN72FYFG,https://m.media-amazon.com/images/I/41dhmioffWL.jpg,Smartphone
B08PP5MSVB,https://www.amazon.com/Apple-iPhone-12-64GB-Black/dp/B08PP5MSVB,https://m.media-amazon.com/images/I/51fYXSnSu9L.jpg,Smartphone
B0F4RM7Y2L,https://www.amazon.com/Apple-iPhone-128GB-eSIM-Black/dp/B0F4RM7Y2L,https://m.media-amazon.com/images/I/51H8+zCj2cL.jpg,Smartphone
B0DHJ9SCJ4,https://www.amazon.com/Apple-iPhone-Version-Desert-Titanium/dp/B0DHJ9SCJ4,https://m.media-amazon.com/images/I/61zU0mI4EsL.jpg,Smartphone
B0DHJH2GZL,https://www.amazon.com/Apple-iPhone-16-Version-128GB/dp/B0DHJH2GZL,https://m.media-amazon.com/images/I/71ShAbeIRdL.jpg,Smartphone
B0DPDQLH55,https://www.amazon.com/Apple-iPhone-Version-128GB-Ultramarine/dp/B0DPDQLH55,https://m.media-amazon.com/images/I/71Ecl1RS5jL.jpg,Smartphone
B0DHJGKNT1,https://www.amazon.com/Apple-iPhone-16-Version-Ultramarine/dp/B0DHJGKNT1,https://m.media-amazon.com/images/I/71Ecl1RS5jL.jpg,Smartphone
B0DN1K9THC,https://www.amazon.com/Apple-Natural-Titanium-Verizon-Renewed/dp/B0DN1K9THC,https://m.media-amazon.com/images/I/51xIsifdT0L.jpg,Smartphone
B0DPJMTH4N,https://www.amazon.com/Apple-iPhone-Version-Desert-Titanium/dp/B0DPJMTH4N,https://m.media-amazon.com/images/I/61zU0mI4EsL.jpg,Smartphone
B08BHHRZQG,https://www.amazon.com/Apple-iPhone-Pro-256GB-Gold/dp/B08BHHRZQG,https://m.media-amazon.com/images/I/61-VBMgTFtL.jpg,Smartphone
B0BYLMFTBY,https://www.amazon.com/Apple-iPhone-Purple-Renewed-Premium/dp/B0BYLMFTBY,https://m.media-amazon.com/images/I/51CJE8vrvIL.jpg,Smartphone
B00F3IIVV4,https://www.amazon.com/Apple-iPhone-5C-Sprint-Green/dp/B00F3IIVV4,https://m.media-amazon.com/images/I/81vibpq73VL.jpg,Smartphone
B0GSX92HRY,https://www.amazon.com/Camera-Module-Replacement-Compatible-Original/dp/B0GSX92HRY,https://m.media-amazon.com/images/I/515kDW83uLL.jpg,Smartphone
B07TJBCC7H,https://www.amazon.com/Apple-iPhone-Fully-Unlocked-256/dp/B07TJBCC7H,https://m.media-amazon.com/images/I/61l4klmN95L.jpg,Smartphone
B08FG7X36T,https://www.amazon.com/Apple-iPhone-SE-64GB-Red/dp/B08FG7X36T,https://m.media-amazon.com/images/I/81sxc08B2QL.jpg,Smartphone
B07K4V35TJ,https://www.amazon.com/Apple-iPhone-XS-Fully-Unlocked/dp/B07K4V35TJ,https://m.media-amazon.com/images/I/41+2tWGDs3L.jpg,Smartphone
B08PMKDJ28,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PMKDJ28,https://m.media-amazon.com/images/I/61jFAiRLuZL.jpg,Smartphone
B07WHKDGL4,https://www.amazon.com/Apple-iPhone-Max-256GB-Gold/dp/B07WHKDGL4,https://m.media-amazon.com/images/I/51zJTtsQEnL.jpg,Smartphone
B0DKK25634,https://www.amazon.com/Compatible-iPhone-14-Pro-Unlocked/dp/B0DKK25634,https://m.media-amazon.com/images/I/618eLkDRvkL.jpg,Smartphone
B09SBRDNHH,https://www.amazon.com/Tracfone-Apple-iPhone-Prepaid-Smartphone/dp/B09SBRDNHH,https://m.media-amazon.com/images/I/61+rHTAfQVL.jpg,Smartphone
B0DKK1KYDQ,https://www.amazon.com/Compatible-iPhone-11-Pro-Max/dp/B0DKK1KYDQ,https://m.media-amazon.com/images/I/719bwVNwJEL.jpg,Smartphone
B0G4SW3XXP,https://www.amazon.com/Samsung-Unlocked-Smartphone-Charging-Warranty/dp/B0G4SW3XXP,https://m.media-amazon.com/images/I/61UnzIc+97L.jpg,Smartphone
B0DM1S54MZ,https://www.amazon.com/Samsung-International-SM-A165F-Factory-Unlocked/dp/B0DM1S54MZ,https://m.media-amazon.com/images/I/61Lp1UcxeLL.jpg,Smartphone
B0G4SYN2QC,https://www.amazon.com/Samsung-Unlocked-Smartphone-Processor-Immersive/dp/B0G4SYN2QC,https://m.media-amazon.com/images/I/61+Y5d0LdCL.jpg,Smartphone
B0DT4T8D65,https://www.amazon.com/SAMSUNG-International-SM-A165F-DS-Unlocked/dp/B0DT4T8D65,https://m.media-amazon.com/images/I/51jEBZHYs3L.jpg,Smartphone
